nflLink,season,week,weekNumber,date,awayTeam,hometeam,nflDotComId
http://www.nfl.com/gamecenter/2010122609/2010/REG16/texans@broncos,2010,REG16,16,12/26/2010,texans,broncos,2010122609
http://www.nfl.com/gamecenter/2010122610/2010/REG16/colts@raiders,2010,REG16,16,12/26/2010,colts,raiders,2010122610
http://www.nfl.com/gamecenter/2010122612/2010/REG16/chargers@bengals,2010,REG16,16,12/26/2010,chargers,bengals,2010122612
http://www.nfl.com/gamecenter/2010122611/2010/REG16/giants@packers,2010,REG16,16,12/26/2010,giants,packers,2010122611
http://www.nfl.com/gamecenter/2010122605/2010/REG16/seahawks@buccaneers,2010,REG16,16,12/26/2010,seahawks,buccaneers,2010122605
http://www.nfl.com/gamecenter/2010122700/2010/REG16/saints@falcons,2010,REG16,16,12/27/2010,saints,falcons,2010122700
http://www.nfl.com/gamecenter/2010122800/2010/REG16/vikings@eagles,2010,REG16,16,12/28/2010,vikings,eagles,2010122800
http://www.nfl.com/gamecenter/2011010211/2010/REG17/panthers@falcons,2010,REG17,17,01/02/2011,panthers,falcons,2011010211
http://www.nfl.com/gamecenter/2011010203/2010/REG17/steelers@browns,2010,REG17,17,01/02/2011,steelers,browns,2011010203
http://www.nfl.com/gamecenter/2011010209/2010/REG17/vikings@lions,2010,REG17,17,01/02/2011,vikings,lions,2011010209
http://www.nfl.com/gamecenter/2011010202/2010/REG17/bengals@ravens,2010,REG17,17,01/02/2011,bengals,ravens,2011010202
http://www.nfl.com/gamecenter/2011010200/2010/REG17/dolphins@patriots,2010,REG17,17,01/02/2011,dolphins,patriots,2011010200
http://www.nfl.com/gamecenter/2011010201/2010/REG17/bills@jets,2010,REG17,17,01/02/2011,bills,jets,2011010201
http://www.nfl.com/gamecenter/2011010206/2010/REG17/raiders@chiefs,2010,REG17,17,01/02/2011,raiders,chiefs,2011010206
http://www.nfl.com/gamecenter/2011010212/2010/REG17/buccaneers@saints,2010,REG17,17,01/02/2011,buccaneers,saints,2011010212
http://www.nfl.com/gamecenter/2011010210/2010/REG17/bears@packers,2010,REG17,17,01/02/2011,bears,packers,2011010210
http://www.nfl.com/gamecenter/2011010208/2010/REG17/giants@redskins,2010,REG17,17,01/02/2011,giants,redskins,2011010208
http://www.nfl.com/gamecenter/2011010205/2010/REG17/titans@colts,2010,REG17,17,01/02/2011,titans,colts,2011010205
http://www.nfl.com/gamecenter/2011010204/2010/REG17/jaguars@texans,2010,REG17,17,01/02/2011,jaguars,texans,2011010204
http://www.nfl.com/gamecenter/2011010207/2010/REG17/cowboys@eagles,2010,REG17,17,01/02/2011,cowboys,eagles,2011010207
http://www.nfl.com/gamecenter/2011010213/2010/REG17/chargers@broncos,2010,REG17,17,01/02/2011,chargers,broncos,2011010213
http://www.nfl.com/gamecenter/2011010214/2010/REG17/cardinals@49ers,2010,REG17,17,01/02/2011,cardinals,49ers,2011010214
http://www.nfl.com/gamecenter/2011010215/2010/REG17/rams@seahawks,2010,REG17,17,01/02/2011,rams,seahawks,2011010215
http://www.nfl.com/gamecenter/2011010801/2010/POST18/saints@seahawks,2010,POST18,18,01/08/2011,saints,seahawks,2011010801
http://www.nfl.com/gamecenter/2011010800/2010/POST18/jets@colts,2010,POST18,18,01/08/2011,jets,colts,2011010800
http://www.nfl.com/gamecenter/2011010900/2010/POST18/ravens@chiefs,2010,POST18,18,01/09/2011,ravens,chiefs,2011010900
http://www.nfl.com/gamecenter/2011010901/2010/POST18/packers@eagles,2010,POST18,18,01/09/2011,packers,eagles,2011010901
http://www.nfl.com/gamecenter/2011011500/2010/POST19/ravens@steelers,2010,POST19,19,01/15/2011,ravens,steelers,2011011500
http://www.nfl.com/gamecenter/2011011501/2010/POST19/packers@falcons,2010,POST19,19,01/15/2011,packers,falcons,2011011501
http://www.nfl.com/gamecenter/2011011601/2010/POST19/seahawks@bears,2010,POST19,19,01/16/2011,seahawks,bears,2011011601
http://www.nfl.com/gamecenter/2011011600/2010/POST19/jets@patriots,2010,POST19,19,01/16/2011,jets,patriots,2011011600
http://www.nfl.com/gamecenter/2011012301/2010/POST20/packers@bears,2010,POST20,20,01/23/2011,packers,bears,2011012301
http://www.nfl.com/gamecenter/2011012300/2010/POST20/jets@steelers,2010,POST20,20,01/23/2011,jets,steelers,2011012300
http://www.nfl.com/gamecenter/2011090800/2011/REG1/saints@packers,2011,REG1,1,09/08/2011,saints,packers,2011090800
http://www.nfl.com/gamecenter/2011091103/2011/REG1/titans@jaguars,2011,REG1,1,09/11/2011,titans,jaguars,2011091103
http://www.nfl.com/gamecenter/2011091104/2011/REG1/bills@chiefs,2011,REG1,1,09/11/2011,bills,chiefs,2011091104
http://www.nfl.com/gamecenter/2011091105/2011/REG1/falcons@bears,2011,REG1,1,09/11/2011,falcons,bears,2011091105
http://www.nfl.com/gamecenter/2011091106/2011/REG1/lions@buccaneers,2011,REG1,1,09/11/2011,lions,buccaneers,2011091106
http://www.nfl.com/gamecenter/2011091107/2011/REG1/eagles@rams,2011,REG1,1,09/11/2011,eagles,rams,2011091107
http://www.nfl.com/gamecenter/2011091102/2011/REG1/colts@texans,2011,REG1,1,09/11/2011,colts,texans,2011091102
http://www.nfl.com/gamecenter/2011091101/2011/REG1/bengals@browns,2011,REG1,1,09/11/2011,bengals,browns,2011091101
http://www.nfl.com/gamecenter/2011091100/2011/REG1/steelers@ravens,2011,REG1,1,09/11/2011,steelers,ravens,2011091100
http://www.nfl.com/gamecenter/2011091109/2011/REG1/panthers@cardinals,2011,REG1,1,09/11/2011,panthers,cardinals,2011091109
http://www.nfl.com/gamecenter/2011091110/2011/REG1/seahawks@49ers,2011,REG1,1,09/11/2011,seahawks,49ers,2011091110
http://www.nfl.com/gamecenter/2011091111/2011/REG1/vikings@chargers,2011,REG1,1,09/11/2011,vikings,chargers,2011091111
http://www.nfl.com/gamecenter/2011091108/2011/REG1/giants@redskins,2011,REG1,1,09/11/2011,giants,redskins,2011091108
http://www.nfl.com/gamecenter/2011091112/2011/REG1/cowboys@jets,2011,REG1,1,09/11/2011,cowboys,jets,2011091112
http://www.nfl.com/gamecenter/2011091200/2011/REG1/patriots@dolphins,2011,REG1,1,09/12/2011,patriots,dolphins,2011091200
http://www.nfl.com/gamecenter/2011091201/2011/REG1/raiders@broncos,2011,REG1,1,09/12/2011,raiders,broncos,2011091201
http://www.nfl.com/gamecenter/2011091802/2011/REG2/ravens@titans,2011,REG2,2,09/18/2011,ravens,titans,2011091802
http://www.nfl.com/gamecenter/2011091803/2011/REG2/jaguars@jets,2011,REG2,2,09/18/2011,jaguars,jets,2011091803
http://www.nfl.com/gamecenter/2011091804/2011/REG2/browns@colts,2011,REG2,2,09/18/2011,browns,colts,2011091804
http://www.nfl.com/gamecenter/2011091805/2011/REG2/cardinals@redskins,2011,REG2,2,09/18/2011,cardinals,redskins,2011091805
http://www.nfl.com/gamecenter/2011091806/2011/REG2/buccaneers@vikings,2011,REG2,2,09/18/2011,buccaneers,vikings,2011091806
http://www.nfl.com/gamecenter/2011091807/2011/REG2/packers@panthers,2011,REG2,2,09/18/2011,packers,panthers,2011091807
http://www.nfl.com/gamecenter/2011091808/2011/REG2/bears@saints,2011,REG2,2,09/18/2011,bears,saints,2011091808
http://www.nfl.com/gamecenter/2011091809/2011/REG2/seahawks@steelers,2011,REG2,2,09/18/2011,seahawks,steelers,2011091809
http://www.nfl.com/gamecenter/2011091800/2011/REG2/chiefs@lions,2011,REG2,2,09/18/2011,chiefs,lions,2011091800
http://www.nfl.com/gamecenter/2011091801/2011/REG2/raiders@bills,2011,REG2,2,09/18/2011,raiders,bills,2011091801
http://www.nfl.com/gamecenter/2011091810/2011/REG2/cowboys@49ers,2011,REG2,2,09/18/2011,cowboys,49ers,2011091810
http://www.nfl.com/gamecenter/2011091811/2011/REG2/chargers@patriots,2011,REG2,2,09/18/2011,chargers,patriots,2011091811
http://www.nfl.com/gamecenter/2011091812/2011/REG2/bengals@broncos,2011,REG2,2,09/18/2011,bengals,broncos,2011091812
http://www.nfl.com/gamecenter/2011091813/2011/REG2/texans@dolphins,2011,REG2,2,09/18/2011,texans,dolphins,2011091813
http://www.nfl.com/gamecenter/2011091814/2011/REG2/eagles@falcons,2011,REG2,2,09/18/2011,eagles,falcons,2011091814
http://www.nfl.com/gamecenter/2011091900/2011/REG2/rams@giants,2011,REG2,2,09/19/2011,rams,giants,2011091900
http://www.nfl.com/gamecenter/2011092502/2011/REG3/patriots@bills,2011,REG3,3,09/25/2011,patriots,bills,2011092502
http://www.nfl.com/gamecenter/2011092503/2011/REG3/dolphins@browns,2011,REG3,3,09/25/2011,dolphins,browns,2011092503
http://www.nfl.com/gamecenter/2011092504/2011/REG3/broncos@titans,2011,REG3,3,09/25/2011,broncos,titans,2011092504
http://www.nfl.com/gamecenter/2011092505/2011/REG3/giants@eagles,2011,REG3,3,09/25/2011,giants,eagles,2011092505
http://www.nfl.com/gamecenter/2011092506/2011/REG3/lions@vikings,2011,REG3,3,09/25/2011,lions,vikings,2011092506
http://www.nfl.com/gamecenter/2011092507/2011/REG3/49ers@bengals,2011,REG3,3,09/25/2011,49ers,bengals,2011092507
http://www.nfl.com/gamecenter/2011092500/2011/REG3/jaguars@panthers,2011,REG3,3,09/25/2011,jaguars,panthers,2011092500
http://www.nfl.com/gamecenter/2011092501/2011/REG3/texans@saints,2011,REG3,3,09/25/2011,texans,saints,2011092501
http://www.nfl.com/gamecenter/2011092509/2011/REG3/chiefs@chargers,2011,REG3,3,09/25/2011,chiefs,chargers,2011092509
http://www.nfl.com/gamecenter/2011092510/2011/REG3/ravens@rams,2011,REG3,3,09/25/2011,ravens,rams,2011092510
http://www.nfl.com/gamecenter/2011092508/2011/REG3/jets@raiders,2011,REG3,3,09/25/2011,jets,raiders,2011092508
http://www.nfl.com/gamecenter/2011092511/2011/REG3/packers@bears,2011,REG3,3,09/25/2011,packers,bears,2011092511
http://www.nfl.com/gamecenter/2011092512/2011/REG3/cardinals@seahawks,2011,REG3,3,09/25/2011,cardinals,seahawks,2011092512
http://www.nfl.com/gamecenter/2011092513/2011/REG3/falcons@buccaneers,2011,REG3,3,09/25/2011,falcons,buccaneers,2011092513
http://www.nfl.com/gamecenter/2011092514/2011/REG3/steelers@colts,2011,REG3,3,09/25/2011,steelers,colts,2011092514
http://www.nfl.com/gamecenter/2011092600/2011/REG3/redskins@cowboys,2011,REG3,3,09/26/2011,redskins,cowboys,2011092600
http://www.nfl.com/gamecenter/2011100202/2011/REG4/steelers@texans,2011,REG4,4,10/02/2011,steelers,texans,2011100202
http://www.nfl.com/gamecenter/2011100203/2011/REG4/lions@cowboys,2011,REG4,4,10/02/2011,lions,cowboys,2011100203
http://www.nfl.com/gamecenter/2011100204/2011/REG4/49ers@eagles,2011,REG4,4,10/02/2011,49ers,eagles,2011100204
http://www.nfl.com/gamecenter/2011100205/2011/REG4/panthers@bears,2011,REG4,4,10/02/2011,panthers,bears,2011100205
http://www.nfl.com/gamecenter/2011100206/2011/REG4/redskins@rams,2011,REG4,4,10/02/2011,redskins,rams,2011100206
http://www.nfl.com/gamecenter/2011100207/2011/REG4/saints@jaguars,2011,REG4,4,10/02/2011,saints,jaguars,2011100207
http://www.nfl.com/gamecenter/2011100208/2011/REG4/vikings@chiefs,2011,REG4,4,10/02/2011,vikings,chiefs,2011100208
http://www.nfl.com/gamecenter/2011100200/2011/REG4/bills@bengals,2011,REG4,4,10/02/2011,bills,bengals,2011100200
http://www.nfl.com/gamecenter/2011100201/2011/REG4/titans@browns,2011,REG4,4,10/02/2011,titans,browns,2011100201
http://www.nfl.com/gamecenter/2011100210/2011/REG4/falcons@seahawks,2011,REG4,4,10/02/2011,falcons,seahawks,2011100210
http://www.nfl.com/gamecenter/2011100209/2011/REG4/giants@cardinals,2011,REG4,4,10/02/2011,giants,cardinals,2011100209
http://www.nfl.com/gamecenter/2011100211/2011/REG4/broncos@packers,2011,REG4,4,10/02/2011,broncos,packers,2011100211
http://www.nfl.com/gamecenter/2011100212/2011/REG4/patriots@raiders,2011,REG4,4,10/02/2011,patriots,raiders,2011100212
http://www.nfl.com/gamecenter/2011100213/2011/REG4/dolphins@chargers,2011,REG4,4,10/02/2011,dolphins,chargers,2011100213
http://www.nfl.com/gamecenter/2011100214/2011/REG4/jets@ravens,2011,REG4,4,10/02/2011,jets,ravens,2011100214
http://www.nfl.com/gamecenter/2011100300/2011/REG4/colts@buccaneers,2011,REG4,4,10/03/2011,colts,buccaneers,2011100300
http://www.nfl.com/gamecenter/2011100901/2011/REG5/raiders@texans,2011,REG5,5,10/09/2011,raiders,texans,2011100901
http://www.nfl.com/gamecenter/2011100902/2011/REG5/chiefs@colts,2011,REG5,5,10/09/2011,chiefs,colts,2011100902
http://www.nfl.com/gamecenter/2011100903/2011/REG5/bengals@jaguars,2011,REG5,5,10/09/2011,bengals,jaguars,2011100903
http://www.nfl.com/gamecenter/2011100904/2011/REG5/seahawks@giants,2011,REG5,5,10/09/2011,seahawks,giants,2011100904
http://www.nfl.com/gamecenter/2011100905/2011/REG5/cardinals@vikings,2011,REG5,5,10/09/2011,cardinals,vikings,2011100905
http://www.nfl.com/gamecenter/2011100907/2011/REG5/eagles@bills,2011,REG5,5,10/09/2011,eagles,bills,2011100907
http://www.nfl.com/gamecenter/2011100900/2011/REG5/titans@steelers,2011,REG5,5,10/09/2011,titans,steelers,2011100900
http://www.nfl.com/gamecenter/2011100906/2011/REG5/saints@panthers,2011,REG5,5,10/09/2011,saints,panthers,2011100906
http://www.nfl.com/gamecenter/2011100908/2011/REG5/buccaneers@49ers,2011,REG5,5,10/09/2011,buccaneers,49ers,2011100908
http://www.nfl.com/gamecenter/2011100909/2011/REG5/jets@patriots,2011,REG5,5,10/09/2011,jets,patriots,2011100909
http://www.nfl.com/gamecenter/2011100910/2011/REG5/chargers@broncos,2011,REG5,5,10/09/2011,chargers,broncos,2011100910
http://www.nfl.com/gamecenter/2011100911/2011/REG5/packers@falcons,2011,REG5,5,10/09/2011,packers,falcons,2011100911
http://www.nfl.com/gamecenter/2011101000/2011/REG5/bears@lions,2011,REG5,5,10/10/2011,bears,lions,2011101000
http://www.nfl.com/gamecenter/2011101601/2011/REG6/colts@bengals,2011,REG6,6,10/16/2011,colts,bengals,2011101601
http://www.nfl.com/gamecenter/2011101602/2011/REG6/jaguars@steelers,2011,REG6,6,10/16/2011,jaguars,steelers,2011101602
http://www.nfl.com/gamecenter/2011101603/2011/REG6/eagles@redskins,2011,REG6,6,10/16/2011,eagles,redskins,2011101603
http://www.nfl.com/gamecenter/2011101604/2011/REG6/49ers@lions,2011,REG6,6,10/16/2011,49ers,lions,2011101604
http://www.nfl.com/gamecenter/2011101605/2011/REG6/rams@packers,2011,REG6,6,10/16/2011,rams,packers,2011101605
http://www.nfl.com/gamecenter/2011101600/2011/REG6/bills@giants,2011,REG6,6,10/16/2011,bills,giants,2011101600
http://www.nfl.com/gamecenter/2011101606/2011/REG6/panthers@falcons,2011,REG6,6,10/16/2011,panthers,falcons,2011101606
http://www.nfl.com/gamecenter/2011101608/2011/REG6/texans@ravens,2011,REG6,6,10/16/2011,texans,ravens,2011101608
http://www.nfl.com/gamecenter/2011101607/2011/REG6/browns@raiders,2011,REG6,6,10/16/2011,browns,raiders,2011101607
http://www.nfl.com/gamecenter/2011101609/2011/REG6/saints@buccaneers,2011,REG6,6,10/16/2011,saints,buccaneers,2011101609
http://www.nfl.com/gamecenter/2011101610/2011/REG6/cowboys@patriots,2011,REG6,6,10/16/2011,cowboys,patriots,2011101610
http://www.nfl.com/gamecenter/2011101611/2011/REG6/vikings@bears,2011,REG6,6,10/16/2011,vikings,bears,2011101611
http://www.nfl.com/gamecenter/2011101700/2011/REG6/dolphins@jets,2011,REG6,6,10/17/2011,dolphins,jets,2011101700
http://www.nfl.com/gamecenter/2011102301/2011/REG7/chargers@jets,2011,REG7,7,10/23/2011,chargers,jets,2011102301
http://www.nfl.com/gamecenter/2011102302/2011/REG7/texans@titans,2011,REG7,7,10/23/2011,texans,titans,2011102302
http://www.nfl.com/gamecenter/2011102303/2011/REG7/falcons@lions,2011,REG7,7,10/23/2011,falcons,lions,2011102303
http://www.nfl.com/gamecenter/2011102304/2011/REG7/redskins@panthers,2011,REG7,7,10/23/2011,redskins,panthers,2011102304
http://www.nfl.com/gamecenter/2011102305/2011/REG7/bears@buccaneers,2011,REG7,7,10/23/2011,bears,buccaneers,2011102305
http://www.nfl.com/gamecenter/2011102300/2011/REG7/broncos@dolphins,2011,REG7,7,10/23/2011,broncos,dolphins,2011102300
http://www.nfl.com/gamecenter/2011102306/2011/REG7/seahawks@browns,2011,REG7,7,10/23/2011,seahawks,browns,2011102306
http://www.nfl.com/gamecenter/2011102308/2011/REG7/chiefs@raiders,2011,REG7,7,10/23/2011,chiefs,raiders,2011102308
http://www.nfl.com/gamecenter/2011102307/2011/REG7/steelers@cardinals,2011,REG7,7,10/23/2011,steelers,cardinals,2011102307
http://www.nfl.com/gamecenter/2011102309/2011/REG7/packers@vikings,2011,REG7,7,10/23/2011,packers,vikings,2011102309
http://www.nfl.com/gamecenter/2011102310/2011/REG7/rams@cowboys,2011,REG7,7,10/23/2011,rams,cowboys,2011102310
http://www.nfl.com/gamecenter/2011102311/2011/REG7/colts@saints,2011,REG7,7,10/23/2011,colts,saints,2011102311
http://www.nfl.com/gamecenter/2011102400/2011/REG7/ravens@jaguars,2011,REG7,7,10/24/2011,ravens,jaguars,2011102400
http://www.nfl.com/gamecenter/2011103000/2011/REG8/dolphins@giants,2011,REG8,8,10/30/2011,dolphins,giants,2011103000
http://www.nfl.com/gamecenter/2011103001/2011/REG8/jaguars@texans,2011,REG8,8,10/30/2011,jaguars,texans,2011103001
http://www.nfl.com/gamecenter/2011103002/2011/REG8/colts@titans,2011,REG8,8,10/30/2011,colts,titans,2011103002
http://www.nfl.com/gamecenter/2011103003/2011/REG8/vikings@panthers,2011,REG8,8,10/30/2011,vikings,panthers,2011103003
http://www.nfl.com/gamecenter/2011103004/2011/REG8/saints@rams,2011,REG8,8,10/30/2011,saints,rams,2011103004
http://www.nfl.com/gamecenter/2011103005/2011/REG8/cardinals@ravens,2011,REG8,8,10/30/2011,cardinals,ravens,2011103005
http://www.nfl.com/gamecenter/2011103007/2011/REG8/redskins@bills,2011,REG8,8,10/30/2011,redskins,bills,2011103007
http://www.nfl.com/gamecenter/2011103006/2011/REG8/lions@broncos,2011,REG8,8,10/30/2011,lions,broncos,2011103006
http://www.nfl.com/gamecenter/2011103009/2011/REG8/browns@49ers,2011,REG8,8,10/30/2011,browns,49ers,2011103009
http://www.nfl.com/gamecenter/2011103010/2011/REG8/bengals@seahawks,2011,REG8,8,10/30/2011,bengals,seahawks,2011103010
http://www.nfl.com/gamecenter/2011103008/2011/REG8/patriots@steelers,2011,REG8,8,10/30/2011,patriots,steelers,2011103008
http://www.nfl.com/gamecenter/2011103011/2011/REG8/cowboys@eagles,2011,REG8,8,10/30/2011,cowboys,eagles,2011103011
http://www.nfl.com/gamecenter/2011103100/2011/REG8/chargers@chiefs,2011,REG8,8,10/31/2011,chargers,chiefs,2011103100
http://www.nfl.com/gamecenter/2011110601/2011/REG9/browns@texans,2011,REG9,9,11/06/2011,browns,texans,2011110601
http://www.nfl.com/gamecenter/2011110602/2011/REG9/dolphins@chiefs,2011,REG9,9,11/06/2011,dolphins,chiefs,2011110602
http://www.nfl.com/gamecenter/2011110603/2011/REG9/seahawks@cowboys,2011,REG9,9,11/06/2011,seahawks,cowboys,2011110603
http://www.nfl.com/gamecenter/2011110604/2011/REG9/49ers@redskins,2011,REG9,9,11/06/2011,49ers,redskins,2011110604
http://www.nfl.com/gamecenter/2011110605/2011/REG9/buccaneers@saints,2011,REG9,9,11/06/2011,buccaneers,saints,2011110605
http://www.nfl.com/gamecenter/2011110600/2011/REG9/jets@bills,2011,REG9,9,11/06/2011,jets,bills,2011110600
http://www.nfl.com/gamecenter/2011110606/2011/REG9/falcons@colts,2011,REG9,9,11/06/2011,falcons,colts,2011110606
http://www.nfl.com/gamecenter/2011110608/2011/REG9/bengals@titans,2011,REG9,9,11/06/2011,bengals,titans,2011110608
http://www.nfl.com/gamecenter/2011110607/2011/REG9/broncos@raiders,2011,REG9,9,11/06/2011,broncos,raiders,2011110607
http://www.nfl.com/gamecenter/2011110609/2011/REG9/giants@patriots,2011,REG9,9,11/06/2011,giants,patriots,2011110609
http://www.nfl.com/gamecenter/2011110610/2011/REG9/packers@chargers,2011,REG9,9,11/06/2011,packers,chargers,2011110610
http://www.nfl.com/gamecenter/2011110611/2011/REG9/rams@cardinals,2011,REG9,9,11/06/2011,rams,cardinals,2011110611
http://www.nfl.com/gamecenter/2011110612/2011/REG9/ravens@steelers,2011,REG9,9,11/06/2011,ravens,steelers,2011110612
http://www.nfl.com/gamecenter/2011110700/2011/REG9/bears@eagles,2011,REG9,9,11/07/2011,bears,eagles,2011110700
http://www.nfl.com/gamecenter/2011111000/2011/REG10/raiders@chargers,2011,REG10,10,11/10/2011,raiders,chargers,2011111000
http://www.nfl.com/gamecenter/2011111300/2011/REG10/bills@cowboys,2011,REG10,10,11/13/2011,bills,cowboys,2011111300
http://www.nfl.com/gamecenter/2011111310/2011/REG10/rams@browns,2011,REG10,10,11/13/2011,rams,browns,2011111310
http://www.nfl.com/gamecenter/2011111309/2011/REG10/redskins@dolphins,2011,REG10,10,11/13/2011,redskins,dolphins,2011111309
http://www.nfl.com/gamecenter/2011111308/2011/REG10/saints@falcons,2011,REG10,10,11/13/2011,saints,falcons,2011111308
http://www.nfl.com/gamecenter/2011111306/2011/REG10/cardinals@eagles,2011,REG10,10,11/13/2011,cardinals,eagles,2011111306
http://www.nfl.com/gamecenter/2011111301/2011/REG10/titans@panthers,2011,REG10,10,11/13/2011,titans,panthers,2011111301
http://www.nfl.com/gamecenter/2011111302/2011/REG10/texans@buccaneers,2011,REG10,10,11/13/2011,texans,buccaneers,2011111302
http://www.nfl.com/gamecenter/2011111303/2011/REG10/steelers@bengals,2011,REG10,10,11/13/2011,steelers,bengals,2011111303
http://www.nfl.com/gamecenter/2011111304/2011/REG10/jaguars@colts,2011,REG10,10,11/13/2011,jaguars,colts,2011111304
http://www.nfl.com/gamecenter/2011111305/2011/REG10/broncos@chiefs,2011,REG10,10,11/13/2011,broncos,chiefs,2011111305
http://www.nfl.com/gamecenter/2011111311/2011/REG10/ravens@seahawks,2011,REG10,10,11/13/2011,ravens,seahawks,2011111311
http://www.nfl.com/gamecenter/2011111307/2011/REG10/lions@bears,2011,REG10,10,11/13/2011,lions,bears,2011111307
http://www.nfl.com/gamecenter/2011111312/2011/REG10/giants@49ers,2011,REG10,10,11/13/2011,giants,49ers,2011111312
http://www.nfl.com/gamecenter/2011111313/2011/REG10/patriots@jets,2011,REG10,10,11/13/2011,patriots,jets,2011111313
http://www.nfl.com/gamecenter/2011111400/2011/REG10/vikings@packers,2011,REG10,10,11/14/2011,vikings,packers,2011111400
http://www.nfl.com/gamecenter/2011111700/2011/REG11/jets@broncos,2011,REG11,11,11/17/2011,jets,broncos,2011111700
http://www.nfl.com/gamecenter/2011112000/2011/REG11/raiders@vikings,2011,REG11,11,11/20/2011,raiders,vikings,2011112000
http://www.nfl.com/gamecenter/2011112005/2011/REG11/cowboys@redskins,2011,REG11,11,11/20/2011,cowboys,redskins,2011112005
http://www.nfl.com/gamecenter/2011112007/2011/REG11/buccaneers@packers,2011,REG11,11,11/20/2011,buccaneers,packers,2011112007
http://www.nfl.com/gamecenter/2011112006/2011/REG11/panthers@lions,2011,REG11,11,11/20/2011,panthers,lions,2011112006
http://www.nfl.com/gamecenter/2011112004/2011/REG11/bengals@ravens,2011,REG11,11,11/20/2011,bengals,ravens,2011112004
http://www.nfl.com/gamecenter/2011112003/2011/REG11/jaguars@browns,2011,REG11,11,11/20/2011,jaguars,browns,2011112003
http://www.nfl.com/gamecenter/2011112002/2011/REG11/bills@dolphins,2011,REG11,11,11/20/2011,bills,dolphins,2011112002
http://www.nfl.com/gamecenter/2011112009/2011/REG11/seahawks@rams,2011,REG11,11,11/20/2011,seahawks,rams,2011112009
http://www.nfl.com/gamecenter/2011112008/2011/REG11/cardinals@49ers,2011,REG11,11,11/20/2011,cardinals,49ers,2011112008
http://www.nfl.com/gamecenter/2011112010/2011/REG11/chargers@bears,2011,REG11,11,11/20/2011,chargers,bears,2011112010
http://www.nfl.com/gamecenter/2011112001/2011/REG11/titans@falcons,2011,REG11,11,11/20/2011,titans,falcons,2011112001
http://www.nfl.com/gamecenter/2011112011/2011/REG11/eagles@giants,2011,REG11,11,11/20/2011,eagles,giants,2011112011
http://www.nfl.com/gamecenter/2011112100/2011/REG11/chiefs@patriots,2011,REG11,11,11/21/2011,chiefs,patriots,2011112100
http://www.nfl.com/gamecenter/2011112400/2011/REG12/packers@lions,2011,REG12,12,11/24/2011,packers,lions,2011112400
http://www.nfl.com/gamecenter/2011112401/2011/REG12/dolphins@cowboys,2011,REG12,12,11/24/2011,dolphins,cowboys,2011112401
http://www.nfl.com/gamecenter/2011112402/2011/REG12/49ers@ravens,2011,REG12,12,11/24/2011,49ers,ravens,2011112402
http://www.nfl.com/gamecenter/2011112702/2011/REG12/texans@jaguars,2011,REG12,12,11/27/2011,texans,jaguars,2011112702
http://www.nfl.com/gamecenter/2011112706/2011/REG12/buccaneers@titans,2011,REG12,12,11/27/2011,buccaneers,titans,2011112706
http://www.nfl.com/gamecenter/2011112705/2011/REG12/panthers@colts,2011,REG12,12,11/27/2011,panthers,colts,2011112705
http://www.nfl.com/gamecenter/2011112704/2011/REG12/cardinals@rams,2011,REG12,12,11/27/2011,cardinals,rams,2011112704
http://www.nfl.com/gamecenter/2011112700/2011/REG12/bills@jets,2011,REG12,12,11/27/2011,bills,jets,2011112700
http://www.nfl.com/gamecenter/2011112701/2011/REG12/browns@bengals,2011,REG12,12,11/27/2011,browns,bengals,2011112701
http://www.nfl.com/gamecenter/2011112703/2011/REG12/vikings@falcons,2011,REG12,12,11/27/2011,vikings,falcons,2011112703
http://www.nfl.com/gamecenter/2011112707/2011/REG12/redskins@seahawks,2011,REG12,12,11/27/2011,redskins,seahawks,2011112707
http://www.nfl.com/gamecenter/2011112708/2011/REG12/bears@raiders,2011,REG12,12,11/27/2011,bears,raiders,2011112708
http://www.nfl.com/gamecenter/2011112709/2011/REG12/patriots@eagles,2011,REG12,12,11/27/2011,patriots,eagles,2011112709
http://www.nfl.com/gamecenter/2011112710/2011/REG12/broncos@chargers,2011,REG12,12,11/27/2011,broncos,chargers,2011112710
http://www.nfl.com/gamecenter/2011112711/2011/REG12/steelers@chiefs,2011,REG12,12,11/27/2011,steelers,chiefs,2011112711
http://www.nfl.com/gamecenter/2011112800/2011/REG12/giants@saints,2011,REG12,12,11/28/2011,giants,saints,2011112800
http://www.nfl.com/gamecenter/2011120100/2011/REG13/eagles@seahawks,2011,REG13,13,12/01/2011,eagles,seahawks,2011120100
http://www.nfl.com/gamecenter/2011120400/2011/REG13/jets@redskins,2011,REG13,13,12/04/2011,jets,redskins,2011120400
http://www.nfl.com/gamecenter/2011120413/2011/REG13/colts@patriots,2011,REG13,13,12/04/2011,colts,patriots,2011120413
http://www.nfl.com/gamecenter/2011120409/2011/REG13/broncos@vikings,2011,REG13,13,12/04/2011,broncos,vikings,2011120409
http://www.nfl.com/gamecenter/2011120408/2011/REG13/falcons@texans,2011,REG13,13,12/04/2011,falcons,texans,2011120408
http://www.nfl.com/gamecenter/2011120407/2011/REG13/panthers@buccaneers,2011,REG13,13,12/04/2011,panthers,buccaneers,2011120407
http://www.nfl.com/gamecenter/2011120405/2011/REG13/bengals@steelers,2011,REG13,13,12/04/2011,bengals,steelers,2011120405
